Unnamed: 0,id,age,income,trip_frequency,travel_distance,g_per_km,trip_cost,travel_distance_exp,emissions_exp,age_exp,income_exp,gender_Male,reason_comfort,reason_safety,reason_travel time,reason_trip cost,reason_trip distance,reason_trip origin,status_Students,location_On campus,mode_transportation_Private,mode_transportation_Public Transport,mode_transportation_Taxi,mode_transportation_Walking,purpose_study,purpose_work,infrastructure_adequacy_yes,adoption_yes,adjusted_emissions
1215,1216,26-50,61k–80k,7,80+,173.0,1100,92,130.0,42,63,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,42.666666666666664
1216,1217,26-50,41k–60k,2,<=20,0.0,0,11,0.0,31,41,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0.0
1217,1218,26-50,61k–80k,5,<=20,116.0,110,6,137.0,44,72,True,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,46.333333333333336
1218,1219,<=20,21k–40k,5,<=20,18.6,20,16,22.0,19,37,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,22.0
1219,1220,<=20,≤20k,7,21-40,116.0,1920,24,156.0,21,12,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,156.0
1220,1221,<=20,≤20k,7,41-60,116.0,3020,41,118.0,19,9,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,118.0
1221,1222,26-50,>100k,3,<=20,0.0,0,5,0.0,35,111,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0.0
1222,1223,26-50,21k–40k,2,<=20,0.0,0,4,0.0,47,21,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,0.0
1223,1224,51+,81k-100k,7,<=20,0.0,0,2,0.0,51,92,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,0.0
1224,1225,26-50,61k–80k,5,21-40,116.0,330,32,163.0,49,62,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,163.0
1225,1226,<=20,≤20k,5,<=20,116.0,270,9,135.0,18,7,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,135.0
1226,1227,51+,61k–80k,1,<=20,116.0,110,15,120.0,63,63,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,37.333333333333336
1227,1228,51+,81k-100k,5,21-40,116.0,330,34,188.0,63,93,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,188.0
1228,1229,<=20,≤20k,1,61-80,18.6,140,79,15.0,22,4,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,15.0
1229,1230,26-50,41k–60k,4,21-40,18.6,60,38,22.0,43,42,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,22.0
1230,1231,51+,41k–60k,1,21-40,116.0,1920,21,165.0,61,48,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,165.0
1231,1232,26-50,61k–80k,7,<=20,116.0,270,2,106.0,38,61,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,106.0
1232,1233,26-50,81k-100k,5,80+,116.0,1100,98,163.0,29,91,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,163.0
1233,1234,26-50,41k–60k,1,21-40,18.6,60,35,12.0,40,41,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,52.0
1234,1235,26-50,61k–80k,4,80+,18.6,200,88,15.0,42,62,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,49.333333333333336
1235,1236,<=20,41k–60k,1,80+,18.6,200,88,20.0,20,51,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,20.0
1236,1237,26-50,41k–60k,7,61-80,173.0,770,76,102.0,42,43,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,102.0
1237,1238,51+,61k–80k,7,<=20,116.0,270,8,147.0,63,68,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,50.333333333333336
1238,1239,<=20,41k–60k,2,21-40,18.6,60,35,26.0,23,48,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,26.0
1239,1240,26-50,>100k,3,<=20,18.6,20,4,15.0,37,149,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,15.0
1240,1241,26-50,41k–60k,7,80+,18.6,200,86,18.0,31,50,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,18.0
1241,1242,51+,41k–60k,3,61-80,173.0,770,62,107.0,51,48,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,107.0
1242,1243,26-50,41k–60k,3,80+,116.0,1100,92,133.0,43,56,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,133.0
1243,1244,26-50,81k-100k,3,21-40,18.6,60,23,26.0,40,85,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,26.0
1244,1245,26-50,81k-100k,2,<=20,0.0,0,7,0.0,36,93,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,0.0
1245,1246,51+,61k–80k,5,<=20,0.0,0,10,0.0,58,69,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,0.0
1246,1247,26-50,41k–60k,2,21-40,18.6,60,27,13.0,38,47,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,46.333333333333336
1247,1248,26-50,41k–60k,1,21-40,116.0,330,21,100.0,34,54,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,100.0
1248,1249,26-50,61k–80k,7,41-60,18.6,100,47,16.0,28,68,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,16.0
1249,1250,51+,61k–80k,7,80+,18.6,200,85,15.0,61,72,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,15.0
1250,1251,26-50,81k-100k,7,21-40,18.6,60,26,14.0,27,92,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,49.666666666666664
1251,1252,51+,61k–80k,3,80+,116.0,5770,94,116.0,63,75,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,116.0
1252,1253,51+,41k–60k,7,80+,116.0,5770,82,121.0,69,52,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,37.333333333333336
1253,1254,26-50,≤20k,7,21-40,18.6,60,32,27.0,32,12,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,27.0
1254,1255,26-50,41k–60k,4,21-40,116.0,1920,22,136.0,45,43,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,136.0
1255,1256,51+,41k–60k,7,41-60,116.0,550,52,147.0,66,53,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,147.0
1256,1257,<=20,≤20k,7,21-40,18.6,60,21,21.0,19,19,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,21.0
1257,1258,26-50,41k–60k,7,<=20,116.0,110,15,182.0,28,43,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,182.0
1258,1259,51+,41k–60k,4,21-40,173.0,330,25,95.0,56,59,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,95.0
1259,1260,26-50,41k–60k,7,80+,173.0,1100,93,118.0,37,51,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,118.0
1260,1261,<=20,21k–40k,1,<=20,18.6,20,5,20.0,19,25,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,39.333333333333336
1261,1262,26-50,41k–60k,2,21-40,0.0,0,22,0.0,33,59,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,0.0
1262,1263,26-50,61k–80k,3,61-80,116.0,770,79,114.0,30,66,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,45.666666666666664
1263,1264,<=20,21k–40k,3,41-60,18.6,100,44,17.0,21,32,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,53.666666666666664
1264,1265,51+,61k–80k,5,21-40,18.6,60,30,20.0,68,61,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,20.0
1265,1266,51+,>100k,7,21-40,0.0,0,21,0.0,57,125,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,0.0
1266,1267,<=20,≤20k,7,21-40,116.0,1920,27,118.0,18,7,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,118.0
1267,1268,26-50,81k-100k,7,<=20,18.6,20,6,26.0,38,82,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,26.0
1268,1269,51+,>100k,7,80+,18.6,200,97,21.0,68,128,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,42.333333333333336
1269,1270,26-50,81k-100k,7,21-40,18.6,60,32,25.0,27,95,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,25.0
1270,1271,<=20,≤20k,7,41-60,18.6,100,43,22.0,22,11,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True,33.666666666666664
1271,1272,<=20,≤20k,2,<=20,0.0,0,6,0.0,22,1,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,0.0
1272,1273,<=20,≤20k,3,<=20,116.0,270,16,116.0,20,18,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,True,False,116.0
1273,1274,26-50,61k–80k,1,80+,116.0,1100,90,147.0,31,67,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,147.0
1274,1275,26-50,81k-100k,3,61-80,173.0,770,79,153.0,33,87,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,153.0
1275,1276,<=20,≤20k,7,<=20,18.6,20,18,24.0,18,2,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,24.0
1276,1277,<=20,≤20k,7,41-60,50.0,150,51,75.0,18,19,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,75.0
1277,1278,26-50,61k–80k,2,41-60,116.0,3020,56,149.0,27,76,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,39.666666666666664
1278,1279,51+,61k–80k,7,21-40,116.0,330,37,112.0,57,75,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,112.0
1279,1280,51+,81k-100k,7,21-40,116.0,330,37,172.0,56,89,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,172.0
1280,1281,26-50,81k-100k,1,<=20,173.0,110,5,143.0,38,92,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,143.0
1281,1282,26-50,41k–60k,5,21-40,0.0,0,33,0.0,40,46,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,0.0
1282,1283,26-50,21k–40k,3,<=20,18.6,20,2,22.0,46,22,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,22.0
1283,1284,26-50,41k–60k,7,21-40,18.6,60,39,13.0,48,44,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,13.0
1284,1285,51+,61k–80k,5,21-40,18.6,60,25,22.0,69,61,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,22.0
1285,1286,26-50,>100k,4,80+,18.6,200,83,23.0,47,124,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,23.0
1286,1287,51+,81k-100k,3,41-60,18.6,100,50,26.0,54,93,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,26.0
1287,1288,<=20,≤20k,5,<=20,116.0,270,5,150.0,22,13,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,44.333333333333336
1288,1289,<=20,≤20k,1,80+,18.6,200,81,20.0,23,11,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,20.0
1289,1290,51+,41k–60k,7,21-40,18.6,60,28,16.0,69,53,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,37.333333333333336
1290,1291,<=20,≤20k,2,21-40,0.0,0,22,0.0,19,14,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,True,False,0.0
1291,1292,<=20,≤20k,2,<=20,0.0,0,11,0.0,20,8,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.0
1292,1293,<=20,≤20k,2,80+,18.6,200,85,25.0,18,2,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,38.666666666666664
1293,1294,<=20,≤20k,3,80+,18.6,200,88,24.0,24,13,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,49.333333333333336
1294,1295,26-50,41k–60k,5,61-80,18.6,140,75,12.0,28,44,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,36.0
1295,1296,<=20,≤20k,5,80+,18.6,200,99,12.0,18,5,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,41.333333333333336
1296,1297,26-50,>100k,5,21-40,173.0,330,27,118.0,47,123,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,118.0
1297,1298,26-50,81k-100k,4,80+,18.6,200,98,20.0,31,85,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,20.0
1298,1299,26-50,41k–60k,5,21-40,116.0,330,36,115.0,35,55,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,115.0
1299,1300,<=20,≤20k,7,<=20,18.6,20,16,17.0,20,15,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,52.0
1300,1301,26-50,61k–80k,7,41-60,18.6,100,52,15.0,33,73,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,15.0
1301,1302,<=20,≤20k,2,41-60,18.6,100,44,22.0,24,16,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,38.666666666666664
1302,1303,26-50,61k–80k,5,<=20,0.0,0,8,0.0,33,62,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,0.0
1303,1304,26-50,81k-100k,2,<=20,173.0,110,16,117.0,32,99,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,38.333333333333336
1304,1305,26-50,61k–80k,4,<=20,18.6,20,18,19.0,39,69,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,19.0
1305,1306,26-50,61k–80k,7,21-40,116.0,330,22,185.0,45,63,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,51.0
1306,1307,51+,61k–80k,7,<=20,116.0,270,15,136.0,58,71,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,50.0
1307,1308,26-50,>100k,4,<=20,173.0,110,1,135.0,27,149,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,135.0
1308,1309,51+,>100k,7,21-40,18.6,60,29,16.0,61,137,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,16.0
1309,1310,26-50,61k–80k,7,80+,116.0,1100,90,90.0,27,77,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,90.0
1310,1311,26-50,41k–60k,7,61-80,18.6,140,79,21.0,33,43,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,21.0
1311,1312,26-50,61k–80k,7,21-40,173.0,330,26,126.0,39,78,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,126.0
1312,1313,26-50,41k–60k,3,80+,173.0,1100,99,185.0,27,43,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,185.0
1313,1314,51+,61k–80k,1,41-60,116.0,550,41,136.0,66,76,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,40.0
1314,1315,51+,61k–80k,2,21-40,173.0,330,26,167.0,62,66,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,167.0
1315,1316,51+,41k–60k,7,21-40,18.6,60,27,24.0,51,41,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,50.666666666666664
